work_id,recommendation_id,mp_id,mp_name,work_name,category,sub_category,state,district,constituency,block,village,latitude,longitude,recommended_amount,sanctioned_amount,expenditure_amount,remaining_amount,recommendation_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,progress_percentage,implementing_agency_id,implementing_agency_name,document_count,photo_count,has_completion_certificate,source_type
MPL-2024-AS-000925,REC-2023-2098,MP-LS-17-79,Hon'ble Member of Parliament (Gauhati),"Health Diagnostic Equipment at Mirza, Block Kamalpur",Health & Sanitation,Health Diagnostic Equipment,Assam,Kamrup,Gauhati,Kamalpur,Mirza,26.2042,91.7952,1680000.0,1680000.0,1680000.0,0.0,2023-06-20,2023-07-31,2023-08-23,2024-05-24,2024-05-13,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-000926,REC-2023-2946,MP-LS-17-37,Hon'ble Member of Parliament (Thane),"Smart Digital Library Block at Tokawade, Block Shahapur",Education & Classrooms,Smart Digital Library Block,Maharashtra,Thane,Thane,Shahapur,Tokawade,19.2845,73.0545,3230000.0,3180000.0,1014000.0,2166000.0,2023-09-23,2023-11-11,2023-12-09,2024-07-24,,Ongoing,34.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000927,REC-2023-5085,MP-LS-17-49,Hon'ble Member of Parliament (Ernakulam),"School Boundary Wall & Sanitation at Perumbavoor, Block Paravur",Education & Classrooms,School Boundary Wall & Sanitation,Kerala,Ernakulam,Ernakulam,Paravur,Perumbavoor,10.0235,76.2266,1520000.0,1520000.0,1520000.0,0.0,2023-08-19,2023-09-28,2023-10-10,2024-03-17,2024-03-07,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-000928,REC-2023-2937,MP-LS-17-24,Hon'ble Member of Parliament (Gauhati),"Additional Classroom Building at Boko, Block Bezera",Education & Classrooms,Additional Classroom Building,Assam,Kamrup,Gauhati,Bezera,Boko,26.2176,91.8065,1930000.0,1830000.0,1830000.0,0.0,2023-09-02,2023-10-21,2023-11-12,2024-08-30,2024-08-24,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-000929,REC-2023-5683,MP-LS-17-23,Hon'ble Member of Parliament (Thane),"Public Bus Passenger Shelter at Padgha, Block Ambernath",Community Infrastructure,Public Bus Passenger Shelter,Maharashtra,Thane,Thane,Ambernath,Padgha,19.221,73.0404,1520000.0,1420000.0,927000.0,493000.0,2023-02-11,2023-03-20,2023-04-14,2024-01-11,,Ongoing,68.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000930,REC-2023-4541,MP-LS-17-78,Hon'ble Member of Parliament (Ernakulam),"School Science Laboratory at Cherai, Block Angamaly",Education & Classrooms,School Science Laboratory,Kerala,Ernakulam,Ernakulam,Angamaly,Cherai,10.0009,76.3152,1700000.0,1550000.0,1550000.0,0.0,2023-07-08,2023-07-31,2023-08-15,2024-03-23,2024-03-09,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-WE-000931,REC-2023-6319,MP-LS-17-79,Hon'ble Member of Parliament (Krishnanagar),"Additional Classroom Building at Dhubulia, Block Krishnanagar-I",Education & Classrooms,Additional Classroom Building,West Bengal,Nadia,Krishnanagar,Krishnanagar-I,Dhubulia,23.3223,88.4914,2690000.0,2590000.0,2590000.0,0.0,2023-10-28,2023-11-27,2023-12-20,2024-05-20,2024-05-11,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-000932,REC-2023-7252,MP-LS-17-43,Hon'ble Member of Parliament (Thane),"Culvert & Drainage Bridge at Tokawade, Block Murbad",Rural Roads & Bridges,Culvert & Drainage Bridge,Maharashtra,Thane,Thane,Murbad,Tokawade,19.2102,73.0254,3940000.0,3940000.0,2911000.0,1029000.0,2023-07-04,2023-08-19,2023-09-07,2024-03-04,,Ongoing,70.0,AGY-PWD-01,Public Works Department (PWD) Division I,2,1,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-000933,REC-2023-6528,MP-LS-17-89,Hon'ble Member of Parliament (Thane),"Panchayat Community Hall at Khadavali, Block Kalyan",Community Infrastructure,Panchayat Community Hall,Maharashtra,Thane,Thane,Kalyan,Khadavali,19.2687,72.9347,3160000.0,3110000.0,961000.0,2149000.0,2023-06-06,2023-07-25,2023-08-20,2024-05-17,,Ongoing,32.0,AGY-PWD-01,Public Works Department (PWD) Division I,3,3,False,DEMO/SYNTHETIC DATA
MPL-2024-AS-000934,REC-2023-1731,MP-LS-17-56,Hon'ble Member of Parliament (Gauhati),"Panchayat Community Hall at Boko, Block Bezera",Community Infrastructure,Panchayat Community Hall,Assam,Kamrup,Gauhati,Bezera,Boko,26.1866,91.7693,3360000.0,3260000.0,2210000.0,1050000.0,2023-05-14,2023-07-04,2023-07-29,2024-05-18,,Ongoing,67.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-000935,REC-2023-9721,MP-LS-17-89,Hon'ble Member of Parliament (Jaipur Rural),"Rooftop Solar for Govt Hospital at Bagru, Block Amer",Solar & Renewable Energy,Rooftop Solar for Govt Hospital,Rajasthan,Jaipur,Jaipur Rural,Amer,Bagru,26.8816,75.8344,520000.0,520000.0,429000.0,91000.0,2023-02-26,2023-03-26,2023-04-25,2023-11-06,,Ongoing,80.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,3,1,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-000936,REC-2023-1419,MP-LS-17-59,Hon'ble Member of Parliament (Krishnanagar),"Primary Health Sub-Centre Building at Mayapur, Block Krishnanagar-I",Health & Sanitation,Primary Health Sub-Centre Building,West Bengal,Nadia,Krishnanagar,Krishnanagar-I,Mayapur,23.4808,88.4724,1420000.0,1420000.0,1420000.0,0.0,2023-02-17,2023-03-27,2023-04-21,2023-11-15,2023-11-01,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-000937,REC-2023-6355,MP-LS-17-73,Hon'ble Member of Parliament (Jaipur Rural),"Deep Borewell & Solar Pump System at Bagru, Block Shahpura",Drinking Water,Deep Borewell & Solar Pump System,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Bagru,26.9071,75.8548,1640000.0,1490000.0,342000.0,1148000.0,2023-11-19,2024-01-09,2024-02-03,2024-06-02,,Ongoing,25.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-000938,REC-2023-1582,MP-LS-17-73,Hon'ble Member of Parliament (Krishnanagar),"Solar Street Light Grid (50 poles) at Dhubulia, Block Chapra",Solar & Renewable Energy,Solar Street Light Grid (50 poles),West Bengal,Nadia,Krishnanagar,Chapra,Dhubulia,23.4431,88.5062,1490000.0,1440000.0,515000.0,925000.0,2023-09-19,2023-10-16,2023-10-27,2024-08-21,,Ongoing,38.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,3,3,False,DEMO/SYNTHETIC DATA
MPL-2024-AS-000939,REC-2023-4163,MP-LS-17-94,Hon'ble Member of Parliament (Gauhati),"Paver Block Road at Puthimari, Block Bezera",Rural Roads & Bridges,Paver Block Road,Assam,Kamrup,Gauhati,Bezera,Puthimari,26.1667,91.6649,3690000.0,3540000.0,3540000.0,0.0,2023-10-21,2023-12-09,2023-12-25,2024-05-31,2024-07-07,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-000940,REC-2023-3127,MP-LS-17-82,Hon'ble Member of Parliament (Bangalore North),"Culvert & Drainage Bridge at Hesaraghatta, Block Yelahanka",Rural Roads & Bridges,Culvert & Drainage Bridge,Karnataka,Bengaluru Urban,Bangalore North,Yelahanka,Hesaraghatta,12.951,77.6393,1980000.0,1830000.0,1279000.0,551000.0,2023-02-15,2023-03-07,2023-04-05,2023-10-23,,Ongoing,71.0,AGY-DRDA-04,District Rural Development Agency (DRDA),2,1,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000941,REC-2023-5654,MP-LS-17-52,Hon'ble Member of Parliament (Ernakulam),"Additional Classroom Building at Edappally, Block Aluva",Education & Classrooms,Additional Classroom Building,Kerala,Ernakulam,Ernakulam,Aluva,Edappally,9.9111,76.3199,2910000.0,2810000.0,0.0,2810000.0,2023-10-22,2023-11-27,2023-12-15,2024-07-06,,Sanctioned,0.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-000942,REC-2023-8519,MP-LS-17-27,Hon'ble Member of Parliament (Varanasi),"Smart Digital Library Block at Babatpur, Block Arajiline",Education & Classrooms,Smart Digital Library Block,Uttar Pradesh,Varanasi,Varanasi,Arajiline,Babatpur,25.3672,82.9119,1970000.0,1970000.0,389000.0,1581000.0,2023-01-20,2023-02-28,2023-03-25,2023-11-28,,Ongoing,20.0,AGY-DRDA-04,District Rural Development Agency (DRDA),2,3,False,DEMO/SYNTHETIC DATA
MPL-2024-KA-000943,REC-2023-6153,MP-LS-17-23,Hon'ble Member of Parliament (Bangalore North),"Community Public Toilet Complex at Attibele, Block K.R. Puram",Health & Sanitation,Community Public Toilet Complex,Karnataka,Bengaluru Urban,Bangalore North,K.R. Puram,Attibele,13.0184,77.5468,2140000.0,2090000.0,2090000.0,0.0,2023-06-02,2023-07-08,2023-07-30,2023-12-17,2023-12-21,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-000944,REC-2023-6335,MP-LS-17-12,Hon'ble Member of Parliament (Varanasi),"Culvert & Drainage Bridge at Harahua, Block Cholapur",Rural Roads & Bridges,Culvert & Drainage Bridge,Uttar Pradesh,Varanasi,Varanasi,Cholapur,Harahua,25.3222,83.0197,2990000.0,2840000.0,2840000.0,0.0,2023-04-25,2023-06-21,2023-07-20,2024-03-09,2024-04-04,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-KE-000945,REC-2023-9078,MP-LS-17-99,Hon'ble Member of Parliament (Ernakulam),"Smart Digital Library Block at Edappally, Block Vyttila",Education & Classrooms,Smart Digital Library Block,Kerala,Ernakulam,Ernakulam,Vyttila,Edappally,9.9284,76.228,2550000.0,2400000.0,2400000.0,0.0,2023-02-06,2023-03-09,2023-03-28,2023-11-08,2023-11-16,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-000946,REC-2023-4936,MP-LS-17-99,Hon'ble Member of Parliament (Jaipur Rural),"Senior Citizen Recreation Shed at Nayla, Block Amer",Community Infrastructure,Senior Citizen Recreation Shed,Rajasthan,Jaipur,Jaipur Rural,Amer,Nayla,26.9025,75.7427,3550000.0,3400000.0,2493000.0,907000.0,2023-01-25,2023-03-22,2023-04-14,2024-01-31,,Ongoing,79.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,3,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-000947,REC-2023-4741,MP-LS-17-63,Hon'ble Member of Parliament (Krishnanagar),"Crematorium Shed with Amenities at Dhubulia, Block Nabadwip",Community Infrastructure,Crematorium Shed with Amenities,West Bengal,Nadia,Krishnanagar,Nabadwip,Dhubulia,23.4687,88.4951,3020000.0,3020000.0,3020000.0,0.0,2023-02-05,2023-03-03,2023-03-28,2023-12-06,2023-11-21,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-000948,REC-2023-8612,MP-LS-17-74,Hon'ble Member of Parliament (Jaipur Rural),"High-Mast Solar Lighting Chowk at Bagru, Block Shahpura",Solar & Renewable Energy,High-Mast Solar Lighting Chowk,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Bagru,26.8663,75.7274,1550000.0,1450000.0,1450000.0,0.0,2023-10-01,2023-10-30,2023-11-21,2024-09-08,2024-09-23,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-000949,REC-2023-7185,MP-LS-17-46,Hon'ble Member of Parliament (Bangalore North),"Community Public Toilet Complex at Mandur, Block Yelahanka",Health & Sanitation,Community Public Toilet Complex,Karnataka,Bengaluru Urban,Bangalore North,Yelahanka,Mandur,13.0416,77.5592,1740000.0,1690000.0,1690000.0,0.0,2023-04-01,2023-04-21,2023-05-18,2023-10-04,2023-09-14,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,5,4,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-000950,REC-2023-9676,MP-LS-17-81,Hon'ble Member of Parliament (Jaipur Rural),"Culvert & Drainage Bridge at Bassi, Block Chaksu",Rural Roads & Bridges,Culvert & Drainage Bridge,Rajasthan,Jaipur,Jaipur Rural,Chaksu,Bassi,26.9735,75.7582,2230000.0,2180000.0,2180000.0,0.0,2023-06-18,2023-07-17,2023-08-14,2024-01-02,2023-12-15,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-000951,REC-2023-5407,MP-LS-17-96,Hon'ble Member of Parliament (Gauhati),"Village Waste Segregation Shed at Dadara, Block Kamalpur",Health & Sanitation,Village Waste Segregation Shed,Assam,Kamrup,Gauhati,Kamalpur,Dadara,26.1265,91.7469,1830000.0,1680000.0,1680000.0,0.0,2023-05-13,2023-06-15,2023-07-06,2023-11-20,2023-12-13,Completed,100.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-000952,REC-2023-5518,MP-LS-17-52,Hon'ble Member of Parliament (Varanasi),"School Science Laboratory at Rampur, Block Pindra",Education & Classrooms,School Science Laboratory,Uttar Pradesh,Varanasi,Varanasi,Pindra,Rampur,25.2425,83.0135,3550000.0,3450000.0,1817000.0,1633000.0,2023-03-16,2023-05-08,2023-06-03,2023-11-22,,Ongoing,49.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,3,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000953,REC-2023-4927,MP-LS-17-52,Hon'ble Member of Parliament (Ernakulam),"CC Road Construction at Edappally, Block Angamaly",Rural Roads & Bridges,CC Road Construction,Kerala,Ernakulam,Ernakulam,Angamaly,Edappally,10.0345,76.2583,3870000.0,3870000.0,3870000.0,0.0,2023-10-03,2023-10-27,2023-11-12,2024-08-05,2024-07-23,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-KA-000954,REC-2023-1847,MP-LS-17-37,Hon'ble Member of Parliament (Bangalore North),"Health Diagnostic Equipment at Mandur, Block Yelahanka",Health & Sanitation,Health Diagnostic Equipment,Karnataka,Bengaluru Urban,Bangalore North,Yelahanka,Mandur,13.0354,77.6362,2110000.0,2060000.0,726000.0,1334000.0,2023-06-14,2023-08-11,2023-08-29,2024-05-29,,Ongoing,33.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,2,1,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000955,REC-2023-1917,MP-LS-17-78,Hon'ble Member of Parliament (Ernakulam),"School Boundary Wall & Sanitation at Edappally, Block Muvattupuzha",Education & Classrooms,School Boundary Wall & Sanitation,Kerala,Ernakulam,Ernakulam,Muvattupuzha,Edappally,10.0407,76.3256,1120000.0,1070000.0,1070000.0,0.0,2023-11-08,2023-12-09,2023-12-29,2024-07-08,2024-06-18,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-000956,REC-2023-4541,MP-LS-17-13,Hon'ble Member of Parliament (Patna Sahib),"Panchayat Community Hall at Sabbalpur, Block Danapur",Community Infrastructure,Panchayat Community Hall,Bihar,Patna,Patna Sahib,Danapur,Sabbalpur,25.5477,85.1378,3140000.0,3140000.0,636000.0,2504000.0,2023-07-22,2023-08-23,2023-09-04,2024-06-14,,Ongoing,20.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-BI-000957,REC-2023-1337,MP-LS-17-32,Hon'ble Member of Parliament (Patna Sahib),"Smart Digital Library Block at Sabbalpur, Block Sampatchak",Education & Classrooms,Smart Digital Library Block,Bihar,Patna,Patna Sahib,Sampatchak,Sabbalpur,25.5996,85.0694,1910000.0,1910000.0,1910000.0,0.0,2023-07-19,2023-08-28,2023-09-07,2024-03-05,2024-02-17,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,4,True,DEMO/SYNTHETIC DATA
MPL-2024-KE-000958,REC-2023-9017,MP-LS-17-21,Hon'ble Member of Parliament (Ernakulam),"Primary Health Sub-Centre Building at Kalamassery, Block Aluva",Health & Sanitation,Primary Health Sub-Centre Building,Kerala,Ernakulam,Ernakulam,Aluva,Kalamassery,9.9352,76.34,1080000.0,1080000.0,422000.0,658000.0,2023-05-03,2023-06-07,2023-06-27,2023-12-26,,Ongoing,37.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,3,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000959,REC-2023-9638,MP-LS-17-20,Hon'ble Member of Parliament (Ernakulam),"Culvert & Drainage Bridge at Cherai, Block Aluva",Rural Roads & Bridges,Culvert & Drainage Bridge,Kerala,Ernakulam,Ernakulam,Aluva,Cherai,9.9485,76.2642,4310000.0,4210000.0,4210000.0,0.0,2023-03-15,2023-04-04,2023-04-15,2023-10-08,2023-11-17,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,5,3,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-000960,REC-2023-8538,MP-LS-17-94,Hon'ble Member of Parliament (Patna Sahib),"Smart Digital Library Block at Gauri Chak, Block Sampatchak",Education & Classrooms,Smart Digital Library Block,Bihar,Patna,Patna Sahib,Sampatchak,Gauri Chak,25.5153,85.1434,1820000.0,1820000.0,1820000.0,0.0,2023-01-02,2023-02-18,2023-03-19,2023-12-27,2023-12-23,Completed,100.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,5,2,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-000961,REC-2023-3794,MP-LS-17-39,Hon'ble Member of Parliament (Varanasi),"Piped Water Overhead Tank at Harahua, Block Kashi Vidyapeeth",Drinking Water,Piped Water Overhead Tank,Uttar Pradesh,Varanasi,Varanasi,Kashi Vidyapeeth,Harahua,25.3054,83.0325,2000000.0,2000000.0,0.0,2000000.0,2023-05-28,2023-07-21,2023-08-20,2023-12-18,,Sanctioned,0.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-000962,REC-2023-7087,MP-LS-17-40,Hon'ble Member of Parliament (Varanasi),"Hand Pump Installation Cluster at Babatpur, Block Sewapuri",Drinking Water,Hand Pump Installation Cluster,Uttar Pradesh,Varanasi,Varanasi,Sewapuri,Babatpur,25.2773,82.8951,1370000.0,1320000.0,1320000.0,0.0,2023-05-27,2023-07-23,2023-08-14,2024-06-02,2024-05-25,Completed,100.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-UT-000963,REC-2023-3478,MP-LS-17-35,Hon'ble Member of Parliament (Varanasi),"Rooftop Solar for Govt Hospital at Chhatar, Block Cholapur",Solar & Renewable Energy,Rooftop Solar for Govt Hospital,Uttar Pradesh,Varanasi,Varanasi,Cholapur,Chhatar,25.396,82.9445,470000.0,420000.0,0.0,420000.0,2023-07-05,2023-08-15,2023-09-14,2024-05-04,,Sanctioned,0.0,AGY-DRDA-04,District Rural Development Agency (DRDA),2,0,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-000964,REC-2023-1455,MP-LS-17-29,Hon'ble Member of Parliament (Thane),"Culvert & Drainage Bridge at Tokawade, Block Kalyan",Rural Roads & Bridges,Culvert & Drainage Bridge,Maharashtra,Thane,Thane,Kalyan,Tokawade,19.2758,72.9708,3400000.0,3350000.0,698000.0,2652000.0,2023-06-01,2023-07-07,2023-07-31,2023-12-09,,Ongoing,20.0,AGY-PWD-01,Public Works Department (PWD) Division I,4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-MA-000965,REC-2023-5488,MP-LS-17-71,Hon'ble Member of Parliament (Thane),"Solar Street Light Grid (50 poles) at Vashind, Block Ambernath",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Maharashtra,Thane,Thane,Ambernath,Vashind,19.227,72.9846,920000.0,920000.0,920000.0,0.0,2023-07-03,2023-08-13,2023-09-09,2024-03-09,2024-03-10,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-000966,REC-2023-1870,MP-LS-17-31,Hon'ble Member of Parliament (Thane),"Deep Borewell & Solar Pump System at Tokawade, Block Shahapur",Drinking Water,Deep Borewell & Solar Pump System,Maharashtra,Thane,Thane,Shahapur,Tokawade,19.236,73.0178,1040000.0,940000.0,940000.0,0.0,2023-02-20,2023-04-09,2023-04-24,2023-09-26,2023-09-06,Completed,100.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-RA-000967,REC-2023-3315,MP-LS-17-69,Hon'ble Member of Parliament (Jaipur Rural),"School Science Laboratory at Manoharpur, Block Shahpura",Education & Classrooms,School Science Laboratory,Rajasthan,Jaipur,Jaipur Rural,Shahpura,Manoharpur,26.9101,75.7783,1350000.0,1350000.0,1350000.0,0.0,2023-10-10,2023-12-06,2023-12-16,2024-06-22,2024-06-05,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-BI-000968,REC-2023-4569,MP-LS-17-28,Hon'ble Member of Parliament (Patna Sahib),"Village Waste Segregation Shed at Baikatpur, Block Danapur",Health & Sanitation,Village Waste Segregation Shed,Bihar,Patna,Patna Sahib,Danapur,Baikatpur,25.6064,85.1982,1910000.0,1860000.0,1860000.0,0.0,2023-02-26,2023-03-22,2023-04-18,2023-11-18,2023-11-25,Completed,100.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,3,True,DEMO/SYNTHETIC DATA
MPL-2024-MA-000969,REC-2023-4547,MP-LS-17-78,Hon'ble Member of Parliament (Thane),"Piped Water Overhead Tank at Tokawade, Block Kalyan",Drinking Water,Piped Water Overhead Tank,Maharashtra,Thane,Thane,Kalyan,Tokawade,19.2348,73.0406,1740000.0,1640000.0,718000.0,922000.0,2023-12-28,2024-02-11,2024-03-06,2024-08-07,,Ongoing,45.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,3,3,False,DEMO/SYNTHETIC DATA
MPL-2024-UT-000970,REC-2023-6317,MP-LS-17-83,Hon'ble Member of Parliament (Varanasi),"Smart Digital Library Block at Badagaon, Block Kashi Vidyapeeth",Education & Classrooms,Smart Digital Library Block,Uttar Pradesh,Varanasi,Varanasi,Kashi Vidyapeeth,Badagaon,25.2799,83.026,3400000.0,3350000.0,3350000.0,0.0,2023-09-26,2023-11-24,2023-12-16,2024-08-18,2024-08-07,Completed,100.0,AGY-XYZ-99,XYZ Infrastructure & Construction Private Ltd,4,2,True,DEMO/SYNTHETIC DATA
MPL-2024-AS-000971,REC-2023-7315,MP-LS-17-87,Hon'ble Member of Parliament (Gauhati),"Additional Classroom Building at Sualkuchi, Block Hajo",Education & Classrooms,Additional Classroom Building,Assam,Kamrup,Gauhati,Hajo,Sualkuchi,26.1576,91.797,3020000.0,3020000.0,1344000.0,1676000.0,2023-06-26,2023-07-17,2023-08-02,2024-04-06,,Ongoing,44.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-000972,REC-2023-6059,MP-LS-17-13,Hon'ble Member of Parliament (Jaipur Rural),"Smart Digital Library Block at Nayla, Block Amer",Education & Classrooms,Smart Digital Library Block,Rajasthan,Jaipur,Jaipur Rural,Amer,Nayla,26.9744,75.7772,2390000.0,2240000.0,465000.0,1775000.0,2023-03-01,2023-03-30,2023-04-14,2023-11-07,,Ongoing,20.0,AGY-ZP-03,Zila Parishad Rural Infrastructure Cell,3,2,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000973,REC-2023-6946,MP-LS-17-44,Hon'ble Member of Parliament (Ernakulam),"Link Road Widening at Kalamassery, Block Paravur",Rural Roads & Bridges,Link Road Widening,Kerala,Ernakulam,Ernakulam,Paravur,Kalamassery,9.9028,76.2613,2070000.0,2070000.0,1208000.0,862000.0,2023-05-20,2023-07-17,2023-07-31,2024-02-03,,Ongoing,57.0,AGY-WSS-05,Public Health Engineering & Water Supply Dept,4,3,False,DEMO/SYNTHETIC DATA
MPL-2024-KE-000974,REC-2023-3548,MP-LS-17-76,Hon'ble Member of Parliament (Ernakulam),"Solar Street Light Grid (50 poles) at Cherai, Block Aluva",Solar & Renewable Energy,Solar Street Light Grid (50 poles),Kerala,Ernakulam,Ernakulam,Aluva,Cherai,10.0254,76.2288,1710000.0,1610000.0,1054000.0,556000.0,2023-11-01,2023-12-16,2023-12-27,2024-09-18,,Ongoing,72.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,4,2,False,DEMO/SYNTHETIC DATA
MPL-2024-AS-000975,REC-2023-5255,MP-LS-17-59,Hon'ble Member of Parliament (Gauhati),"High-Mast Solar Lighting Chowk at Boko, Block Kamalpur",Solar & Renewable Energy,High-Mast Solar Lighting Chowk,Assam,Kamrup,Gauhati,Kamalpur,Boko,26.1571,91.8014,970000.0,870000.0,670000.0,200000.0,2023-10-15,2023-11-15,2023-11-25,2024-08-15,,Ongoing,71.0,AGY-RWD-02,Rural Works Department (RWD) Engineering Wing,2,1,False,DEMO/SYNTHETIC DATA
MPL-2024-RA-000976,REC-2023-2507,MP-LS-17-82,Hon'ble Member of Parliament (Jaipur Rural),"Village Waste Segregation Shed at Achrol, Block Amer",Health & Sanitation,Village Waste Segregation Shed,Rajasthan,Jaipur,Jaipur Rural,Amer,Achrol,26.8819,75.8181,890000.0,840000.0,347000.0,493000.0,2023-02-27,2023-03-27,2023-04-20,2024-01-13,,Ongoing,38.0,AGY-DRDA-04,District Rural Development Agency (DRDA),4,1,False,DEMO/SYNTHETIC DATA
MPL-2024-WE-000977,REC-2023-1053,MP-LS-17-17,Hon'ble Member of Parliament (Krishnanagar),"Deep Borewell & Solar Pump System at Tehatta, Block Nabadwip",Drinking Water,Deep Borewell & Solar Pump System,West Bengal,Nadia,Krishnanagar,Nabadwip,Tehatta,23.3966,88.4465,1030000.0,1030000.0,0.0,1030000.0,2023-05-12,2023-06-27,2023-07-26,2024-03-25,,Sanctioned,0.0,AGY-DRDA-04,District Rural Development Agency (DRDA),2,0,False,DEMO/SYNTHETIC DATA
